EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole
RM368,50,46-55,No,Travel_Rarely,Research & Development,10,Technical Degree,4,Male,2,3,Healthcare Representative,4,Single,2755,Upto 5000,6,No,3,4,20,2,3,4,3
RM426,50,46-55,No,Travel_Rarely,Research & Development,29,Life Sciences,2,Male,2,4,Manager,3,Married,9314,Upto 10000,0,No,3,2,28,2,3,27,10
RM478,50,46-55,No,Travel_Frequently,Human Resources,3,Medical,1,Male,3,5,Manager,2,Married,7999,Upto 10000,1,No,3,3,32,2,3,32,5
RM524,50,46-55,No,Travel_Rarely,Research & Development,28,Medical,4,Male,4,1,Laboratory Technician,3,Married,3297,Upto 5000,1,Yes,3,3,20,3,3,20,8
RM529,50,46-55,Yes,Travel_Frequently,Sales,8,Technical Degree,2,Male,3,2,Sales Executive,3,Married,23452,MoreThan 15000,3,Yes,3,1,18,4,3,4,3
RM540,50,46-55,No,Travel_Rarely,Sales,8,Marketing,4,Male,3,1,Sales Representative,2,Married,9983,Upto 10000,7,No,3,4,4,2,3,2,2
RM589,50,46-55,No,Travel_Rarely,Research & Development,2,Medical,3,Male,3,4,Research Director,3,Married,6881,Upto 10000,5,No,3,4,30,3,3,4,3
RM654,50,46-55,No,Non-Travel,Research & Development,2,Life Sciences,1,Male,3,4,Manager,1,Divorced,4544,Upto 5000,1,No,3,4,31,3,3,31,6
RM715,50,46-55,No,Travel_Rarely,Research & Development,1,Medical,4,Male,3,4,Research Director,4,Divorced,6615,Upto 10000,9,No,4,3,32,1,2,5,4
RM722,50,46-55,No,Travel_Rarely,Research & Development,24,Life Sciences,4,Male,3,4,Manufacturing Director,3,Married,4161,Upto 5000,3,Yes,3,4,22,2,3,12,11
RM743,50,46-55,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Male,3,1,Laboratory Technician,4,Married,20165,MoreThan 15000,4,No,3,2,8,5,3,1,0
RM752,50,46-55,No,Non-Travel,Sales,1,Life Sciences,4,Female,3,2,Sales Executive,3,Married,24920,MoreThan 15000,0,No,3,1,19,3,3,18,7
RM767,50,46-55,No,Travel_Rarely,Research & Development,2,Medical,2,Male,3,5,Research Director,3,Married,12853,Upto 15000,2,Yes,3,4,29,2,2,8,1
RM802,50,46-55,Yes,Travel_Frequently,Sales,1,Other,4,Male,3,2,Sales Executive,3,Single,17251,MoreThan 15000,3,Yes,3,4,5,4,3,0,0
RM868,50,46-55,No,Travel_Frequently,Research & Development,2,Medical,4,Female,3,4,Manager,1,Married,9490,Upto 10000,2,No,4,3,32,3,3,2,2
RM946,50,46-55,No,Travel_Rarely,Research & Development,28,Life Sciences,4,Female,3,4,Research Director,1,Married,22422,MoreThan 15000,4,Yes,3,2,25,2,3,3,2
RM1087,50,46-55,No,Travel_Frequently,Research & Development,22,Medical,3,Male,1,4,Research Director,4,Single,24450,MoreThan 15000,1,Yes,3,4,32,2,3,32,6
RM1127,50,46-55,No,Travel_Rarely,Sales,9,Marketing,3,Male,3,5,Manager,3,Married,19519,MoreThan 15000,4,Yes,3,3,27,2,3,1,0
RM1139,50,46-55,No,Travel_Frequently,Research & Development,20,Medical,2,Male,3,4,Healthcare Representative,3,Married,20689,MoreThan 15000,2,Yes,3,3,32,3,3,30,8
RM1178,50,46-55,No,Travel_Rarely,Research & Development,17,Life Sciences,4,Female,2,3,Research Director,1,Divorced,21981,MoreThan 15000,5,No,3,3,19,3,3,14,11
RM1453,50,46-55,Yes,Travel_Frequently,Sales,1,Life Sciences,2,Male,3,2,Sales Executive,3,Divorced,14255,Upto 15000,7,No,3,4,12,3,3,6,3
RM1462,50,46-55,Yes,Travel_Rarely,Sales,28,Marketing,4,Male,2,3,Sales Executive,1,Divorced,16586,MoreThan 15000,4,Yes,3,2,20,3,3,3,2
RM088,51,46-55,No,Travel_Rarely,Research & Development,9,Life Sciences,4,Male,3,1,Laboratory Technician,4,Married,18725,MoreThan 15000,3,No,4,2,10,4,3,4,2
RM092,51,46-55,No,Travel_Rarely,Sales,21,Marketing,3,Male,3,2,Sales Executive,4,Single,8423,Upto 10000,0,Yes,4,4,11,2,1,10,7
RM111,51,46-55,No,Travel_Frequently,Research & Development,1,Medical,1,Female,2,3,Healthcare Representative,1,Single,25796,MoreThan 15000,3,No,4,3,23,1,2,13,12
RM124,51,46-55,No,Travel_Rarely,Research & Development,6,Life Sciences,1,Male,3,5,Research Director,3,Single,6462,Upto 10000,7,No,3,3,23,5,3,20,18
RM137,51,46-55,Yes,Travel_Frequently,Research & Development,8,Life Sciences,1,Male,1,3,Manufacturing Director,4,Single,25150,MoreThan 15000,2,No,3,4,18,2,3,4,2
RM157,51,46-55,No,Travel_Rarely,Research & Development,7,Medical,2,Male,2,2,Manufacturing Director,3,Married,13983,Upto 15000,2,No,3,3,10,2,3,1,0
RM190,51,46-55,No,Travel_Rarely,Research & Development,3,Medical,4,Female,3,4,Healthcare Representative,2,Single,7192,Upto 10000,3,No,3,3,21,6,3,7,7
RM214,51,46-55,No,Travel_Rarely,Research & Development,8,Life Sciences,2,Male,2,3,Research Director,2,Married,15736,MoreThan 15000,5,No,3,4,16,5,1,10,9
RM259,51,46-55,No,Travel_Rarely,Research & Development,1,Life Sciences,3,Male,3,1,Research Scientist,4,Married,23231,MoreThan 15000,1,No,3,2,1,0,2,1,0
RM300,51,46-55,No,Travel_Rarely,Research & Development,2,Medical,4,Male,1,2,Manufacturing Director,2,Divorced,16321,MoreThan 15000,5,No,3,4,13,3,3,4,1
RM377,51,46-55,No,Travel_Rarely,Sales,14,Life Sciences,3,Female,3,2,Sales Executive,4,Married,14862,Upto 15000,4,No,3,3,18,2,2,7,7
RM617,51,46-55,No,Travel_Rarely,Sales,26,Marketing,1,Female,3,4,Manager,3,Married,5594,Upto 10000,2,No,3,3,29,2,2,20,6
RM780,51,46-55,Yes,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,3,1,Research Scientist,3,Married,10332,Upto 15000,9,Yes,3,3,18,2,4,10,0
RM919,51,46-55,No,Travel_Frequently,Sales,9,Life Sciences,4,Male,3,5,Manager,2,Divorced,19196,MoreThan 15000,4,Yes,4,1,31,5,2,29,10
RM931,51,46-55,No,Travel_Frequently,Research & Development,6,Medical,2,Female,2,1,Laboratory Technician,3,Single,4257,Upto 5000,0,No,3,2,8,6,2,7,0
RM963,51,46-55,No,Travel_Rarely,Human Resources,5,Life Sciences,3,Male,3,4,Manager,2,Divorced,17588,MoreThan 15000,1,Yes,3,2,33,2,3,33,9
RM972,51,46-55,No,Travel_Rarely,Research & Development,11,Technical Degree,4,Female,2,4,Manufacturing Director,2,Single,24439,MoreThan 15000,3,No,3,2,29,1,2,5,2
RM988,51,46-55,No,Travel_Frequently,Sales,2,Marketing,2,Male,3,3,Sales Executive,2,Married,15395,MoreThan 15000,2,No,3,2,14,5,3,4,2
RM1276,51,46-55,No,Travel_Rarely,Research & Development,3,Technical Degree,1,Female,3,3,Manager,3,Married,22984,MoreThan 15000,2,No,3,4,15,2,3,2,2
RM191,52,46-55,No,Travel_Rarely,Research & Development,1,Life Sciences,3,Male,2,5,Manager,3,Married,5678,Upto 10000,0,No,3,1,34,5,3,33,18
RM231,52,46-55,No,Travel_Rarely,Research & Development,2,Life Sciences,3,Female,2,1,Laboratory Technician,4,Single,3300,Upto 5000,7,No,3,2,6,3,2,2,2
RM238,52,46-55,No,Non-Travel,Sales,2,Life Sciences,1,Male,2,5,Manager,3,Single,21030,MoreThan 15000,1,Yes,3,4,33,2,4,33,7
RM318,52,46-55,Yes,Travel_Rarely,Research & Development,8,Medical,3,Male,2,2,Research Scientist,2,Married,17747,MoreThan 15000,2,No,3,1,11,3,2,8,2
RM407,52,46-55,No,Travel_Rarely,Research & Development,3,Medical,4,Male,2,3,Manufacturing Director,3,Married,19609,MoreThan 15000,2,Yes,3,3,28,4,3,5,4
RM409,52,46-55,No,Travel_Rarely,Research & Development,4,Life Sciences,4,Female,3,4,Manager,4,Married,10310,Upto 15000,2,No,3,4,31,2,1,5,2
RM469,52,46-55,No,Travel_Rarely,Research & Development,6,Technical Degree,4,Male,3,2,Research Scientist,1,Divorced,22087,MoreThan 15000,3,Yes,3,2,18,3,3,10,9
RM562,52,46-55,No,Travel_Rarely,Sales,3,Marketing,3,Male,2,4,Manager,1,Married,10084,Upto 15000,1,No,3,1,34,3,4,34,6
RM571,52,46-55,No,Non-Travel,Research & Development,19,Medical,4,Male,3,1,Research Scientist,4,Married,26589,MoreThan 15000,0,No,3,1,5,3,3,4,3
RM588,52,46-55,No,Travel_Rarely,Research & Development,11,Life Sciences,4,Female,3,2,Laboratory Technician,3,Married,21821,MoreThan 15000,8,No,4,2,9,3,3,5,2
RM628,52,46-55,No,Travel_Frequently,Research & Development,25,Medical,3,Female,2,4,Manufacturing Director,4,Married,19028,MoreThan 15000,3,No,4,3,31,3,3,9,8
RM700,52,46-55,No,Travel_Rarely,Research & Development,1,Life Sciences,4,Male,3,4,Manager,4,Married,13829,Upto 15000,2,No,3,2,26,2,2,9,8
RM750,52,46-55,Yes,Travel_Rarely,Sales,2,Marketing,1,Female,1,5,Manager,4,Married,25846,MoreThan 15000,1,No,3,4,33,3,3,32,14
RM807,52,46-55,No,Travel_Rarely,Research & Development,7,Life Sciences,2,Male,3,3,Healthcare Representative,2,Single,15322,MoreThan 15000,7,No,3,4,18,4,3,8,6
RM948,52,46-55,Yes,Travel_Rarely,Sales,5,Life Sciences,2,Male,3,3,Sales Executive,2,Single,21534,MoreThan 15000,9,Yes,3,3,10,2,2,8,7
RM995,52,46-55,No,Travel_Frequently,Research & Development,28,Medical,4,Female,4,4,Manufacturing Director,3,Married,9731,Upto 10000,2,Yes,3,2,24,3,2,5,3
RM1001,52,46-55,No,Travel_Rarely,Research & Development,8,Other,3,Female,3,1,Laboratory Technician,1,Married,17363,MoreThan 15000,9,No,3,3,12,2,1,5,4
RM1435,52,46-55,No,Non-Travel,Sales,29,Life Sciences,1,Male,3,1,Sales Representative,4,Divorced,19788,MoreThan 15000,2,No,3,2,16,3,2,9,8
RM019,53,46-55,No,Travel_Rarely,Sales,2,Life Sciences,1,Female,2,4,Manager,4,Married,22021,MoreThan 15000,2,No,3,3,31,3,3,25,8
RM026,53,46-55,No,Travel_Rarely,Research & Development,5,Other,3,Female,3,5,Manager,3,Divorced,10735,Upto 15000,4,No,3,4,26,3,2,14,13
RM153,53,46-55,No,Travel_Rarely,Sales,6,Marketing,2,Male,3,2,Sales Representative,3,Married,16047,MoreThan 15000,2,Yes,4,4,13,3,1,7,7
RM185,53,46-55,No,Travel_Rarely,Research & Development,13,Medical,4,Female,4,2,Manufacturing Director,1,Divorced,26250,MoreThan 15000,1,No,3,3,5,3,3,4,2
RM281,53,46-55,No,Travel_Rarely,Research & Development,3,Medical,3,Male,3,4,Research Director,3,Married,21016,MoreThan 15000,3,Yes,3,4,21,5,2,5,3
RM503,53,46-55,No,Travel_Rarely,Sales,1,Medical,4,Female,3,2,Sales Executive,1,Single,7507,Upto 10000,7,No,4,4,18,2,4,14,7
RM535,53,46-55,No,Travel_Rarely,Research & Development,7,Life Sciences,3,Male,4,4,Research Director,3,Married,13514,Upto 15000,3,No,3,3,32,3,3,5,1
RM557,53,46-55,No,Travel_Rarely,Research & Development,6,Life Sciences,4,Male,3,2,Laboratory Technician,4,Single,10919,Upto 15000,2,No,3,4,19,4,3,2,2
RM625,53,46-55,No,Travel_Rarely,Sales,7,Marketing,1,Female,2,3,Sales Executive,4,Married,20715,MoreThan 15000,7,Yes,3,4,35,3,3,5,2
RM647,53,46-55,No,Travel_Rarely,Sales,8,Marketing,1,Male,3,4,Sales Executive,4,Married,22789,MoreThan 15000,5,No,3,3,28,3,3,2,0
RM650,53,46-55,No,Travel_Rarely,Research & Development,23,Life Sciences,4,Female,3,4,Research Director,4,Single,20206,MoreThan 15000,6,No,3,3,33,0,3,12,9
RM702,53,46-55,No,Travel_Rarely,Sales,2,Medical,3,Male,3,4,Manager,3,Divorced,13938,Upto 15000,6,No,3,3,22,3,4,17,13
RM761,53,46-55,No,Travel_Frequently,Sales,2,Marketing,3,Female,2,3,Sales Executive,2,Married,23537,MoreThan 15000,2,No,3,1,30,2,3,15,7
RM859,53,46-55,No,Travel_Rarely,Research & Development,7,Medical,4,Female,3,5,Manager,3,Divorced,18640,MoreThan 15000,3,No,3,2,26,6,3,7,7
RM1044,53,46-55,No,Travel_Rarely,Research & Development,2,Medical,4,Male,4,4,Research Director,2,Single,19764,MoreThan 15000,4,No,3,2,35,2,2,9,8
RM1112,53,46-55,Yes,Travel_Rarely,Research & Development,2,Technical Degree,3,Female,2,3,Manufacturing Director,4,Married,14618,Upto 15000,0,No,3,2,34,4,3,33,7
RM1204,53,46-55,No,Travel_Rarely,Research & Development,24,Medical,2,Male,4,3,Healthcare Representative,4,Married,3458,Upto 5000,3,No,3,3,11,2,3,4,3
RM1269,53,46-55,No,Non-Travel,Research & Development,1,Medical,1,Female,2,4,Manufacturing Director,3,Married,22308,MoreThan 15000,4,Yes,4,4,27,2,2,3,2
RM1397,53,46-55,Yes,Travel_Rarely,Sales,24,Life Sciences,1,Male,3,3,Sales Executive,1,Single,5843,Upto 10000,6,Yes,3,2,15,2,2,2,2
RM096,54,46-55,No,Travel_Rarely,Research & Development,2,Technical Degree,1,Female,3,3,Research Director,3,Married,24001,MoreThan 15000,9,No,3,1,16,5,1,4,3
RM113,54,46-55,No,Non-Travel,Human Resources,26,Human Resources,4,Female,4,4,Manager,4,Single,13871,Upto 15000,2,Yes,3,3,23,3,3,5,3
RM220,54,46-55,No,Travel_Rarely,Sales,3,Marketing,4,Female,3,2,Sales Executive,1,Married,17011,MoreThan 15000,2,No,3,4,16,4,3,6,2
RM333,54,46-55,No,Travel_Frequently,Research & Development,20,Life Sciences,4,Female,3,2,Research Scientist,3,Single,16885,MoreThan 15000,3,No,3,4,20,4,2,4,3
RM393,54,46-55,No,Travel_Rarely,Research & Development,5,Medical,1,Male,3,5,Research Director,1,Married,8509,Upto 10000,4,No,3,3,24,4,2,4,2
RM432,54,46-55,No,Travel_Rarely,Research & Development,8,Life Sciences,3,Female,3,2,Laboratory Technician,3,Single,23428,MoreThan 15000,7,No,3,3,19,3,3,1,0
RM511,54,46-55,No,Travel_Rarely,Human Resources,19,Medical,3,Male,3,3,Human Resources,2,Married,6729,Upto 10000,2,No,3,3,16,1,4,9,7
RM576,54,46-55,No,Travel_Rarely,Research & Development,19,Medical,4,Female,3,2,Manufacturing Director,1,Divorced,22670,MoreThan 15000,9,Yes,3,2,9,4,3,5,3
RM729,54,46-55,No,Travel_Rarely,Research & Development,17,Technical Degree,3,Female,3,3,Manufacturing Director,3,Married,13943,Upto 15000,8,No,3,3,22,2,3,10,7
RM772,54,46-55,No,Travel_Rarely,Sales,2,Life Sciences,3,Female,2,3,Sales Executive,3,Married,8392,Upto 10000,6,No,3,2,13,4,3,9,4
RM891,54,46-55,No,Travel_Frequently,Research & Development,1,Life Sciences,4,Female,3,3,Manufacturing Director,3,Divorced,9659,Upto 10000,7,No,3,1,33,2,1,5,4
RM895,54,46-55,No,Travel_Rarely,Research & Development,3,Life Sciences,4,Male,3,4,Research Director,4,Married,23474,MoreThan 15000,3,No,3,1,36,2,3,10,9
RM1009,54,46-55,No,Travel_Rarely,Research & Development,1,Medical,4,Female,3,4,Research Director,4,Single,5652,Upto 10000,6,No,3,4,29,3,2,20,7
RM1077,54,46-55,No,Travel_Frequently,Research & Development,11,Medical,2,Female,3,4,Manager,4,Divorced,24456,MoreThan 15000,3,No,4,1,26,2,3,14,9
RM1185,54,46-55,No,Travel_Rarely,Research & Development,22,Medical,2,Female,3,4,Manager,3,Married,18685,MoreThan 15000,3,No,4,3,36,6,3,10,8
RM1306,54,46-55,No,Travel_Rarely,Research & Development,7,Medical,4,Female,3,2,Research Scientist,4,Married,15696,MoreThan 15000,4,No,3,2,14,2,2,7,1
RM1398,54,46-55,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Female,3,2,Research Scientist,3,Married,22474,MoreThan 15000,3,No,3,3,9,6,2,4,3
RM1407,54,46-55,No,Travel_Rarely,Research & Development,10,Medical,3,Female,3,2,Manufacturing Director,1,Single,25198,MoreThan 15000,6,Yes,3,4,9,3,3,5,2
RM066,55,46-55,No,Travel_Rarely,Research & Development,8,Medical,4,Female,3,4,Manager,3,Divorced,19730,MoreThan 15000,2,Yes,3,3,21,2,3,5,0
RM083,55,46-55,No,Travel_Rarely,Sales,1,Life Sciences,1,Male,3,3,Sales Executive,4,Married,18092,MoreThan 15000,3,No,3,4,24,4,3,1,0
RM188,55,46-55,No,Travel_Rarely,Research & Development,14,Medical,3,Male,4,5,Research Director,2,Single,13339,Upto 15000,8,No,3,4,36,3,3,24,15
RM271,55,46-55,No,Travel_Rarely,Research & Development,1,Medical,4,Male,3,5,Manager,1,Single,18938,MoreThan 15000,0,Yes,3,3,37,2,3,36,10
RM284,55,46-55,No,Travel_Rarely,Research & Development,20,Technical Degree,2,Male,3,2,Laboratory Technician,4,Married,15972,MoreThan 15000,3,Yes,3,4,12,4,3,10,7
RM380,55,46-55,No,Travel_Rarely,Research & Development,2,Life Sciences,3,Female,3,4,Manager,4,Single,23258,MoreThan 15000,2,Yes,3,3,30,2,3,5,4
RM446,55,46-55,No,Travel_Rarely,Sales,18,Life Sciences,1,Female,3,4,Manager,2,Single,9873,Upto 10000,3,No,4,4,37,2,3,10,9
RM569,55,46-55,Yes,Travel_Rarely,Research & Development,2,Medical,4,Male,3,5,Manager,1,Married,21199,MoreThan 15000,5,Yes,3,4,24,2,3,5,2
RM609,55,46-55,Yes,Travel_Rarely,Sales,2,Medical,3,Male,3,2,Sales Executive,4,Single,21519,MoreThan 15000,4,No,3,3,12,3,2,9,7
RM746,55,46-55,No,Travel_Frequently,Research & Development,18,Medical,3,Male,3,2,Healthcare Representative,2,Married,12992,Upto 15000,3,Yes,3,4,17,3,3,8,7
RM775,55,46-55,No,Non-Travel,Research & Development,2,Medical,3,Male,2,4,Manager,1,Single,17323,MoreThan 15000,7,No,3,2,31,3,4,9,7
RM788,55,46-55,No,Travel_Frequently,Research & Development,2,Life Sciences,4,Male,3,3,Manufacturing Director,2,Married,15813,MoreThan 15000,3,No,3,2,23,4,3,3,2
RM915,55,46-55,No,Non-Travel,Research & Development,8,Medical,4,Male,2,4,Healthcare Representative,2,Divorced,25592,MoreThan 15000,1,Yes,3,4,34,3,3,33,9
RM956,55,46-55,No,Travel_Rarely,Research & Development,2,Medical,4,Female,1,5,Manager,3,Married,6992,Upto 10000,4,No,3,4,23,5,3,19,9
RM976,55,46-55,Yes,Travel_Rarely,Sales,13,Marketing,1,Male,4,4,Sales Executive,3,Single,9277,Upto 10000,6,Yes,3,3,24,2,2,19,7
RM1011,55,46-55,No,Travel_Rarely,Research & Development,1,Medical,2,Male,4,4,Research Director,4,Divorced,12414,Upto 15000,2,No,3,4,31,4,4,7,7
RM1066,55,46-55,No,Travel_Rarely,Research & Development,4,Life Sciences,4,Male,3,2,Healthcare Representative,3,Married,16143,MoreThan 15000,0,Yes,3,2,4,2,3,3,2
RM1117,55,46-55,No,Travel_Rarely,Sales,26,Marketing,3,Male,2,5,Manager,4,Married,23037,MoreThan 15000,1,No,4,3,36,3,3,36,6
RM1208,55,46-55,No,Travel_Rarely,Research & Development,22,Technical Degree,1,Male,2,1,Research Scientist,2,Divorced,23737,MoreThan 15000,5,No,3,4,8,1,3,4,2
RM1265,55,46-55,No,Travel_Rarely,Research & Development,2,Medical,3,Male,2,5,Research Director,1,Married,19805,MoreThan 15000,8,No,3,2,34,2,3,1,0
RM1337,55,46-55,No,Travel_Rarely,Research & Development,2,Technical Degree,2,Male,2,1,Research Scientist,4,Married,7975,Upto 10000,8,No,4,2,19,2,4,5,2
RM1402,55,46-55,No,Travel_Rarely,Human Resources,26,Human Resources,3,Male,4,5,Manager,2,Married,25811,MoreThan 15000,4,Yes,3,1,35,0,3,10,9
RM086,56,55+,No,Travel_Rarely,Research & Development,7,Life Sciences,4,Male,1,3,Manufacturing Director,4,Single,21698,MoreThan 15000,4,No,3,1,37,3,2,6,4
RM123,56,55+,Yes,Travel_Rarely,Research & Development,14,Life Sciences,2,Female,3,1,Research Scientist,2,Married,4510,Upto 5000,9,Yes,3,1,7,2,3,5,4
RM176,56,55+,No,Travel_Rarely,Research & Development,8,Life Sciences,3,Female,3,1,Research Scientist,1,Divorced,13939,Upto 15000,4,Yes,3,3,19,3,3,2,2
RM402,56,55+,No,Travel_Frequently,Sales,6,Life Sciences,3,Female,4,4,Sales Executive,1,Married,18256,MoreThan 15000,9,No,3,4,36,0,2,7,7
RM553,56,55+,No,Travel_Rarely,Research & Development,9,Medical,3,Male,3,4,Healthcare Representative,4,Married,20420,MoreThan 15000,7,No,3,3,30,1,2,10,7
RM773,56,55+,No,Travel_Frequently,Research & Development,9,Medical,1,Female,3,1,Research Scientist,3,Married,12154,Upto 15000,2,No,3,2,18,4,3,5,4
RM852,56,55+,No,Travel_Rarely,Research & Development,4,Technical Degree,4,Female,3,5,Manager,1,Divorced,18575,MoreThan 15000,4,No,3,4,28,2,3,5,2
RM957,56,55+,No,Travel_Rarely,Human Resources,8,Life Sciences,4,Male,3,5,Manager,2,Single,4022,Upto 5000,6,No,3,1,36,4,3,7,3
RM977,56,55+,No,Travel_Rarely,Research & Development,23,Life Sciences,4,Male,3,4,Manufacturing Director,2,Married,18235,MoreThan 15000,4,Yes,3,1,33,0,3,19,16
RM1024,56,55+,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,3,1,Research Scientist,1,Married,10494,Upto 15000,2,No,4,4,5,3,4,3,2
RM1355,56,55+,Yes,Travel_Rarely,Research & Development,24,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,10261,Upto 15000,1,No,3,4,5,3,3,4,2
RM1372,56,55+,No,Travel_Rarely,Sales,11,Marketing,4,Female,2,2,Sales Executive,1,Married,20328,MoreThan 15000,4,No,3,3,6,3,3,0,0
RM1442,56,55+,No,Non-Travel,Research & Development,1,Life Sciences,3,Male,3,2,Healthcare Representative,3,Divorced,26236,MoreThan 15000,1,No,4,1,13,2,2,13,12
RM1445,56,55+,Yes,Travel_Rarely,Research & Development,7,Technical Degree,4,Male,3,1,Laboratory Technician,3,Married,3666,Upto 5000,8,No,3,4,14,4,1,10,9
RM164,57,55+,No,Travel_Rarely,Research & Development,24,Life Sciences,3,Male,4,3,Healthcare Representative,4,Divorced,23402,MoreThan 15000,3,Yes,3,2,12,2,1,5,3
RM361,57,55+,No,Travel_Rarely,Research & Development,1,Medical,4,Male,3,2,Healthcare Representative,3,Married,2967,Upto 5000,2,No,3,3,15,2,3,3,2
RM425,57,55+,No,Travel_Rarely,Sales,29,Marketing,1,Male,2,4,Manager,4,Divorced,22102,MoreThan 15000,3,No,3,3,32,3,2,1,0
RM1054,57,55+,No,Travel_Rarely,Research & Development,1,Life Sciences,2,Male,4,2,Research Scientist,3,Married,2721,Upto 5000,0,No,4,1,13,2,2,12,9
RM099,58,55+,No,Travel_Rarely,Sales,10,Medical,4,Male,3,4,Sales Executive,3,Single,24409,MoreThan 15000,0,No,3,3,38,1,2,37,10
RM127,58,55+,Yes,Travel_Rarely,Research & Development,23,Medical,4,Female,3,3,Healthcare Representative,4,Married,3465,Upto 5000,1,No,3,4,40,3,2,40,10
RM158,58,55+,No,Travel_Rarely,Research & Development,9,Medical,2,Female,2,1,Research Scientist,2,Married,11873,Upto 15000,4,Yes,4,2,9,3,2,1,0
RM309,58,55+,No,Non-Travel,Research & Development,1,Life Sciences,4,Male,1,2,Healthcare Representative,3,Divorced,17056,MoreThan 15000,2,Yes,3,4,12,2,3,5,3
RM596,58,55+,Yes,Travel_Rarely,Research & Development,2,Life Sciences,4,Male,3,5,Research Director,2,Single,25761,MoreThan 15000,7,Yes,3,4,40,2,3,31,15
RM661,58,55+,Yes,Travel_Frequently,Research & Development,2,Life Sciences,4,Male,2,1,Laboratory Technician,4,Divorced,13384,Upto 15000,9,Yes,3,4,3,3,2,1,0
RM675,58,55+,No,Travel_Rarely,Research & Development,5,Technical Degree,3,Female,2,3,Healthcare Representative,2,Divorced,9255,Upto 10000,2,Yes,3,4,24,3,3,6,0
RM701,58,55+,Yes,Travel_Rarely,Research & Development,2,Technical Degree,4,Male,3,1,Research Scientist,3,Single,26227,MoreThan 15000,4,No,4,1,7,4,3,1,0
RM939,58,55+,No,Travel_Rarely,Research & Development,23,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,26076,MoreThan 15000,1,No,3,4,2,3,3,2,2
RM967,58,55+,Yes,Travel_Rarely,Research & Development,7,Medical,3,Female,2,3,Manufacturing Director,1,Married,12023,Upto 15000,7,Yes,3,4,31,0,2,10,9
RM1010,58,55+,No,Travel_Rarely,Research & Development,1,Medical,4,Female,3,5,Research Director,1,Married,22456,MoreThan 15000,3,Yes,4,3,32,3,3,9,8
RM1302,58,55+,No,Non-Travel,Sales,2,Medical,2,Male,3,4,Manager,2,Divorced,22577,MoreThan 15000,4,No,4,4,37,0,2,16,9
RM1311,58,55+,No,Travel_Frequently,Research & Development,15,Life Sciences,1,Male,3,4,Research Director,3,Married,21624,MoreThan 15000,2,Yes,3,2,23,3,3,2,2
RM1375,58,55+,No,Travel_Rarely,Sales,21,Life Sciences,4,Female,3,4,Manager,4,Married,11761,Upto 15000,4,Yes,3,3,29,2,2,1,0
RM007,59,55+,No,Travel_Rarely,Research & Development,3,Medical,3,Female,4,1,Laboratory Technician,1,Married,9964,Upto 10000,4,Yes,4,1,12,3,2,1,0
RM064,59,55+,No,Travel_Rarely,Sales,25,Life Sciences,1,Female,3,3,Sales Executive,1,Single,2354,Upto 5000,7,No,3,4,28,3,2,21,16
